timestamp,open,high,low,close,volume
2024-04-07 18:00:00,5263.25,5269.25,5257.75,5259.5,4594
2024-04-07 18:05:00,5259.5,5261.5,5258.5,5260.75,1304
2024-04-07 18:10:00,5260.5,5261.5,5257.75,5258.0,791
2024-04-07 18:15:00,5258.0,5259.75,5258.0,5259.5,541
2024-04-07 18:20:00,5259.25,5259.25,5257.75,5258.0,339
2024-04-07 18:25:00,5257.75,5258.25,5257.25,5258.0,450
2024-04-07 18:30:00,5258.0,5258.5,5256.5,5257.25,500
2024-04-07 18:35:00,5257.25,5257.75,5256.75,5257.5,364
2024-04-07 18:40:00,5257.25,5257.75,5257.0,5257.5,307
2024-04-07 18:45:00,5257.5,5257.5,5256.75,5256.75,374
2024-04-07 18:50:00,5256.75,5257.0,5255.5,5256.0,345
2024-04-07 18:55:00,5256.0,5256.75,5256.0,5256.75,426
2024-04-07 19:00:00,5256.5,5258.0,5256.25,5257.75,637
2024-04-07 19:05:00,5257.75,5259.25,5257.75,5259.0,1021
2024-04-07 19:10:00,5258.75,5259.0,5258.0,5258.0,194
2024-04-07 19:15:00,5258.0,5259.25,5258.0,5259.0,461
2024-04-07 19:20:00,5259.25,5259.5,5258.5,5259.25,597
2024-04-07 19:25:00,5259.25,5259.25,5258.25,5259.0,807
2024-04-07 19:30:00,5259.0,5260.0,5258.75,5259.0,547
2024-04-07 19:35:00,5259.0,5259.25,5257.5,5259.25,646
2024-04-07 19:40:00,5259.0,5259.5,5258.5,5258.75,268
2024-04-07 19:45:00,5258.75,5259.0,5258.0,5258.0,192
2024-04-07 19:50:00,5258.25,5259.5,5256.5,5259.5,1134
2024-04-07 19:55:00,5259.25,5260.0,5258.0,5258.75,652
2024-04-07 20:00:00,5259.25,5259.5,5256.0,5256.5,970
2024-04-07 20:05:00,5256.75,5257.0,5254.75,5255.0,623
2024-04-07 20:10:00,5255.25,5256.25,5254.75,5255.25,403
2024-04-07 20:15:00,5255.25,5256.75,5255.0,5255.25,809
2024-04-07 20:20:00,5255.25,5255.5,5254.0,5255.0,1180
2024-04-07 20:25:00,5255.0,5255.25,5250.5,5250.75,1961
2024-04-07 20:30:00,5250.5,5251.5,5249.25,5250.0,1559
2024-04-07 20:35:00,5250.0,5250.75,5249.25,5250.25,667
2024-04-07 20:40:00,5250.25,5250.75,5249.5,5249.75,525
2024-04-07 20:45:00,5249.75,5251.25,5249.75,5251.25,618
2024-04-07 20:50:00,5251.25,5251.75,5250.5,5251.25,566
2024-04-07 20:55:00,5251.25,5254.5,5251.25,5254.5,1422
2024-04-07 21:00:00,5254.5,5255.5,5253.75,5254.25,887
2024-04-07 21:05:00,5254.0,5254.0,5253.25,5254.0,698
2024-04-07 21:10:00,5253.75,5255.0,5253.25,5253.75,637
2024-04-07 21:15:00,5254.0,5254.75,5253.0,5253.5,846
2024-04-07 21:20:00,5253.5,5256.25,5253.25,5256.25,1017
2024-04-07 21:25:00,5256.0,5257.25,5255.0,5255.5,1046
2024-04-07 21:30:00,5255.25,5256.5,5255.25,5256.25,759
2024-04-07 21:35:00,5256.25,5256.5,5255.25,5255.75,522
2024-04-07 21:40:00,5256.0,5257.75,5255.75,5257.75,738
2024-04-07 21:45:00,5257.5,5258.0,5254.5,5255.0,1314
2024-04-07 21:50:00,5255.25,5256.0,5253.5,5253.75,924
2024-04-07 21:55:00,5253.75,5255.25,5253.5,5255.25,682
2024-04-07 22:00:00,5255.25,5256.0,5253.75,5254.25,609
2024-04-07 22:05:00,5254.25,5254.75,5253.5,5254.5,261
2024-04-07 22:10:00,5254.75,5255.5,5254.5,5255.0,474
2024-04-07 22:15:00,5255.25,5255.75,5254.25,5255.0,621
2024-04-07 22:20:00,5255.0,5255.0,5253.5,5254.0,601
2024-04-07 22:25:00,5254.0,5254.75,5254.0,5254.75,307
2024-04-07 22:30:00,5254.5,5255.25,5254.5,5254.75,551
2024-04-07 22:35:00,5254.75,5254.75,5253.75,5254.75,611
2024-04-07 22:40:00,5254.75,5255.0,5253.75,5254.5,278
2024-04-07 22:45:00,5254.25,5254.5,5253.75,5254.0,262
2024-04-07 22:50:00,5253.75,5254.25,5253.5,5254.25,219
2024-04-07 22:55:00,5254.25,5255.25,5254.25,5255.25,206
2024-04-07 23:00:00,5255.25,5255.5,5254.25,5254.5,411
2024-04-07 23:05:00,5254.5,5254.5,5253.75,5254.25,262
2024-04-07 23:10:00,5254.0,5254.0,5252.0,5252.25,550
2024-04-07 23:15:00,5252.5,5252.5,5250.25,5250.5,1058
2024-04-07 23:20:00,5250.5,5251.5,5250.25,5250.75,562
2024-04-07 23:25:00,5250.75,5251.0,5247.25,5247.75,1834
2024-04-07 23:30:00,5247.75,5248.5,5246.5,5247.0,1094
2024-04-07 23:35:00,5247.0,5247.0,5243.75,5245.25,1564
2024-04-07 23:40:00,5245.25,5246.25,5244.25,5246.0,805
2024-04-07 23:45:00,5246.0,5246.0,5244.75,5245.25,571
2024-04-07 23:50:00,5245.5,5246.5,5245.0,5246.0,358
2024-04-07 23:55:00,5246.0,5246.5,5245.5,5246.5,446
2024-04-08 00:00:00,5246.5,5247.25,5246.0,5247.0,385
2024-04-08 00:05:00,5247.0,5248.25,5246.75,5247.75,472
2024-04-08 00:10:00,5248.0,5248.0,5247.0,5247.5,328
2024-04-08 00:15:00,5247.75,5248.25,5247.75,5248.25,136
2024-04-08 00:20:00,5248.25,5248.5,5247.5,5248.0,164
2024-04-08 00:25:00,5248.0,5248.0,5247.25,5247.75,316
2024-04-08 00:30:00,5247.75,5248.0,5247.5,5247.5,161
2024-04-08 00:35:00,5247.75,5247.75,5246.75,5247.25,300
2024-04-08 00:40:00,5247.0,5248.25,5247.0,5248.0,191
2024-04-08 00:45:00,5247.75,5248.5,5247.0,5247.0,334
2024-04-08 00:50:00,5247.0,5247.5,5247.0,5247.5,113
2024-04-08 00:55:00,5247.25,5247.5,5247.0,5247.25,105
